// General information: 
//  MT Manager version: 2020.5.0 
//  XDA version: 2020.5.0 build 5678 rev 108182 built on 2021-02-04
// Device information: 
//  DeviceId: 00B4592C
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Roll,Pitch,Yaw
36722,NaN,0.067008,0.053281,-80.397122
36723,NaN,0.067212,0.053955,-80.397272
36724,NaN,0.066240,0.051871,-80.400762
36725,NaN,0.066258,0.051605,-80.400161
36726,NaN,0.064617,0.052320,-80.400694
36727,NaN,0.065699,0.053706,-80.400882
36728,NaN,0.064950,0.053549,-80.401244
36729,NaN,0.065116,0.052584,-80.401419
36730,NaN,0.065114,0.053864,-80.400948
36731,NaN,0.065680,0.053107,-80.402718
36732,NaN,0.064373,0.052422,-80.404729
36733,NaN,0.065341,0.054526,-80.404120
36734,NaN,0.064759,0.053668,-80.405222
36735,NaN,0.064994,0.054313,-80.405499
36736,NaN,0.066072,0.055629,-80.405673
36737,NaN,0.065529,0.054827,-80.406799
36738,NaN,0.065861,0.054706,-80.407807
36739,NaN,0.066057,0.055388,-80.407983
36740,NaN,0.065843,0.054149,-80.406620
36741,NaN,0.066939,0.053919,-80.406751
36742,NaN,0.066357,0.053061,-80.407853
36743,NaN,0.066579,0.053688,-80.408202
36744,NaN,0.066911,0.053567,-80.409210
36745,NaN,0.067254,0.055140,-80.410442
36746,NaN,0.065758,0.053546,-80.411638
36747,NaN,0.067049,0.053643,-80.408520
36748,NaN,0.067570,0.054431,-80.410345
36749,NaN,0.066779,0.054337,-80.410886
36750,NaN,0.066029,0.054179,-80.411250
36751,NaN,0.065844,0.053002,-80.409940
36752,NaN,0.065818,0.052672,-80.409393
36753,NaN,0.066428,0.053524,-80.411068
36754,NaN,0.069678,0.054323,-80.408514
36755,NaN,0.067994,0.053521,-80.409059
36756,NaN,0.068514,0.054309,-80.410885
36757,NaN,0.067840,0.055789,-80.411348
36758,NaN,0.068171,0.055668,-80.412357
36759,NaN,0.068164,0.055414,-80.411856
36760,NaN,0.067413,0.055255,-80.412221
36761,NaN,0.069621,0.055078,-80.412803
36762,NaN,0.069616,0.056357,-80.412336
36763,NaN,0.068376,0.054111,-80.414166
36764,NaN,0.068895,0.054898,-80.415993
36765,NaN,0.069814,0.055336,-80.415530
36766,NaN,0.069063,0.055177,-80.415895
36767,NaN,0.069465,0.055107,-80.416955
36768,NaN,0.069459,0.056386,-80.416489
36769,NaN,0.068187,0.054171,-80.418252
36770,NaN,0.068538,0.055658,-80.419341
36771,NaN,0.068303,0.056100,-80.418261
36772,NaN,0.068822,0.056885,-80.420088
36773,NaN,0.067730,0.058195,-80.419083
36774,NaN,0.067891,0.058773,-80.419355
36775,NaN,0.068751,0.059261,-80.418873
36776,NaN,0.069080,0.059138,-80.419883
36777,NaN,0.067605,0.059227,-80.421184
36778,NaN,0.069025,0.058552,-80.418819
36779,NaN,0.068803,0.057363,-80.417648
36780,NaN,0.069342,0.059756,-80.419556
36781,NaN,0.068112,0.057512,-80.421356
36782,NaN,0.068272,0.058089,-80.421629
36783,NaN,0.068480,0.058721,-80.421818
36784,NaN,0.067896,0.057861,-80.422922
36785,NaN,0.067222,0.059355,-80.423407
36786,NaN,0.065726,0.057759,-80.424603
36787,NaN,0.066968,0.057852,-80.421673
36788,NaN,0.065660,0.057164,-80.423687
36789,NaN,0.066039,0.059755,-80.420892
36790,NaN,0.064563,0.059768,-80.422169
36791,NaN,0.064953,0.059735,-80.422952
36792,NaN,0.064201,0.059575,-80.423318
36793,NaN,0.064564,0.057896,-80.424203
36794,NaN,0.064220,0.060575,-80.422266
36795,NaN,0.063004,0.059945,-80.424087
36796,NaN,0.064631,0.061786,-80.422621
36797,NaN,0.064072,0.061037,-80.423540
36798,NaN,0.063488,0.060177,-80.424644
36799,NaN,0.063515,0.059927,-80.423776
36800,NaN,0.063654,0.058894,-80.423970
36801,NaN,0.063760,0.061157,-80.424560
36802,NaN,0.065176,0.060483,-80.422196
36803,NaN,0.063497,0.059685,-80.422655
36804,NaN,0.063656,0.060261,-80.422929
36805,NaN,0.062839,0.059239,-80.422150
36806,NaN,0.062830,0.060516,-80.421688
36807,NaN,0.063028,0.061165,-80.421760
36808,NaN,0.063166,0.060133,-80.421954
36809,NaN,0.062616,0.060983,-80.422982
36810,NaN,0.061457,0.057985,-80.425651
36811,NaN,0.063117,0.058301,-80.423944
36812,NaN,0.064741,0.060142,-80.422481
36813,NaN,0.063476,0.059492,-80.424686
36814,NaN,0.063991,0.060274,-80.426516
36815,NaN,0.063503,0.061083,-80.427753
36816,NaN,0.063472,0.060752,-80.427210
36817,NaN,0.064430,0.061206,-80.426588
36818,NaN,0.064399,0.060875,-80.426046
36819,NaN,0.063110,0.060252,-80.427898
36820,NaN,0.064733,0.062092,-80.426435
36821,NaN,0.062729,0.059994,-80.429497
36822,NaN,0.062886,0.060569,-80.429773
36823,NaN,0.063058,0.061208,-80.429889
36824,NaN,0.063216,0.061782,-80.430166
36825,NaN,0.062507,0.060043,-80.430488
36826,NaN,0.062475,0.059711,-80.429946
36827,NaN,0.063074,0.058946,-80.431522
36828,NaN,0.064696,0.060786,-80.430061
36829,NaN,0.062254,0.060136,-80.431637
36830,NaN,0.063133,0.060540,-80.431004
36831,NaN,0.062394,0.060437,-80.431282
36832,NaN,0.062551,0.061011,-80.431560
36833,NaN,0.063495,0.061458,-80.430950
36834,NaN,0.061998,0.059860,-80.432146
36835,NaN,0.063743,0.061712,-80.430610
36836,NaN,0.065343,0.061943,-80.429067
36837,NaN,0.062934,0.059676,-80.430437
36838,NaN,0.063259,0.059548,-80.431451
36839,NaN,0.062731,0.060372,-80.432574
36840,NaN,0.063056,0.060245,-80.433588
36841,NaN,0.063112,0.061559,-80.433056
36842,NaN,0.061615,0.059961,-80.434252
36843,NaN,0.061361,0.060390,-80.432931
36844,NaN,0.061875,0.061169,-80.434764
36845,NaN,0.062148,0.061746,-80.435092
36846,NaN,0.062114,0.061413,-80.434551
36847,NaN,0.061003,0.061107,-80.433440
36848,NaN,0.060248,0.060945,-80.433809
36849,NaN,0.060483,0.061535,-80.434326
36850,NaN,0.060449,0.061202,-80.433786
36851,NaN,0.060697,0.061843,-80.433845
36852,NaN,0.060853,0.062416,-80.434124
36853,NaN,0.059407,0.060869,-80.435165
36854,NaN,0.057761,0.061580,-80.435710
36855,NaN,0.058527,0.061120,-80.434309
36856,NaN,0.058662,0.060085,-80.434505
36857,NaN,0.057934,0.059947,-80.434955
36858,NaN,0.057920,0.061222,-80.434499
36859,NaN,0.058503,0.062064,-80.436209
36860,NaN,0.058300,0.062432,-80.434934
36861,NaN,0.058021,0.062477,-80.436772
36862,NaN,0.057076,0.061410,-80.436323
36863,NaN,0.057312,0.062004,-80.436655
36864,NaN,0.058189,0.062405,-80.436025
36865,NaN,0.055886,0.061729,-80.437260
36866,NaN,0.055852,0.061395,-80.436720
36867,NaN,0.058246,0.062077,-80.438306
36868,NaN,0.058042,0.062445,-80.437031
36869,NaN,0.057752,0.062482,-80.438794
36870,NaN,0.057907,0.063054,-80.439075
36871,NaN,0.058889,0.063475,-80.438394
36872,NaN,0.057582,0.062781,-80.440410
36873,NaN,0.057762,0.061806,-80.440569
36874,NaN,0.057746,0.063080,-80.440114
36875,NaN,0.056129,0.062186,-80.440875
36876,NaN,0.057725,0.062415,-80.439336
36877,NaN,0.056598,0.061087,-80.442068
36878,NaN,0.056752,0.061658,-80.442350
36879,NaN,0.057996,0.062304,-80.443299
36880,NaN,0.058150,0.062875,-80.443580
36881,NaN,0.059424,0.063578,-80.444344
36882,NaN,0.059389,0.063244,-80.443805
36883,NaN,0.057761,0.062370,-80.444406
36884,NaN,0.059356,0.062600,-80.442868
36885,NaN,0.058104,0.061940,-80.444677
36886,NaN,0.058257,0.062511,-80.444959
36887,NaN,0.058463,0.061507,-80.445030
36888,NaN,0.059526,0.062812,-80.445223
36889,NaN,0.058961,0.062004,-80.446241
36890,NaN,0.058925,0.061670,-80.445702
36891,NaN,0.059090,0.062316,-80.445884
36892,NaN,0.058884,0.062684,-80.444612
36893,NaN,0.057436,0.062739,-80.445909
36894,NaN,0.056678,0.062575,-80.446281
36895,NaN,0.056790,0.063191,-80.446681
36896,NaN,0.057663,0.063591,-80.446054
36897,NaN,0.059470,0.064767,-80.445404
36898,NaN,0.059432,0.064433,-80.444866
36899,NaN,0.059613,0.065066,-80.445077
36900,NaN,0.058305,0.064371,-80.447094
36901,NaN,0.060086,0.063942,-80.446273
36902,NaN,0.060238,0.064512,-80.446556
36903,NaN,0.059042,0.063812,-80.448823
36904,NaN,0.059533,0.062978,-80.450575
36905,NaN,0.059785,0.063532,-80.450947
36906,NaN,0.059766,0.064804,-80.450497
36907,NaN,0.058142,0.063937,-80.450946
36908,NaN,0.059733,0.064166,-80.449410
36909,NaN,0.059116,0.063336,-80.450714
36910,NaN,0.059248,0.062300,-80.450912
36911,NaN,0.060273,0.062122,-80.450705
36912,NaN,0.061144,0.062521,-80.450080
36913,NaN,0.060538,0.063333,-80.451303
36914,NaN,0.060840,0.061594,-80.452235
36915,NaN,0.060338,0.063367,-80.449620
36916,NaN,0.059370,0.061267,-80.453106
36917,NaN,0.060093,0.062387,-80.451751
36918,NaN,0.060054,0.062052,-80.451215
36919,NaN,0.059718,0.062163,-80.452860
36920,NaN,0.059679,0.061828,-80.452324
36921,NaN,0.060066,0.061733,-80.453293
36922,NaN,0.060027,0.061398,-80.452757
36923,NaN,0.060737,0.062167,-80.454545
36924,NaN,0.060868,0.061130,-80.454743
36925,NaN,0.060183,0.062601,-80.455296
36926,NaN,0.061241,0.063904,-80.455494
36927,NaN,0.061234,0.063580,-80.455088
36928,NaN,0.060645,0.062713,-80.456196
36929,NaN,0.061519,0.063112,-80.455805
36930,NaN,0.060363,0.060107,-80.458470
36931,NaN,0.060611,0.062356,-80.458431
36932,NaN,0.062199,0.062584,-80.456897
36933,NaN,0.062644,0.062487,-80.457813
36934,NaN,0.061884,0.062322,-80.458188
36935,NaN,0.062256,0.062216,-80.459203
36936,NaN,0.060777,0.062222,-80.460488
36937,NaN,0.061865,0.063525,-80.460886
36938,NaN,0.060367,0.061924,-80.462082
36939,NaN,0.062421,0.064009,-80.461825
36940,NaN,0.062211,0.064376,-80.460556
36941,NaN,0.061436,0.064229,-80.460998
36942,NaN,0.062474,0.063924,-80.461109
36943,NaN,0.063508,0.063640,-80.461147
36944,NaN,0.063108,0.063676,-80.463079
36945,NaN,0.061570,0.060491,-80.464199
36946,NaN,0.063023,0.064632,-80.462111
36947,NaN,0.063516,0.065502,-80.463844
36948,NaN,0.061848,0.064604,-80.464307
36949,NaN,0.063800,0.063485,-80.464023
36950,NaN,0.063211,0.062616,-80.465132
36951,NaN,0.063543,0.062543,-80.466009
36952,NaN,0.063501,0.062207,-80.465475
36953,NaN,0.063076,0.060706,-80.467099
36954,NaN,0.063034,0.060370,-80.466564
36955,NaN,0.063162,0.060969,-80.467071
36956,NaN,0.063309,0.061537,-80.467359
36957,NaN,0.064081,0.061058,-80.466061
36958,NaN,0.064228,0.061626,-80.466350
36959,NaN,0.063755,0.062378,-80.467507
36960,NaN,0.063902,0.062945,-80.467796
36961,NaN,0.064013,0.061923,-80.468311
36962,NaN,0.064330,0.061787,-80.469334
36963,NaN,0.064184,0.062203,-80.468075
36964,NaN,0.064690,0.062970,-80.469920
36965,NaN,0.066522,0.062494,-80.469199
36966,NaN,0.065590,0.063030,-80.468842
36967,NaN,0.065819,0.063676,-80.468763
36968,NaN,0.066136,0.063540,-80.469785
36969,NaN,0.065658,0.063634,-80.471824
36970,NaN,0.067106,0.067773,-80.469741
36971,NaN,0.065867,0.067105,-80.471815
36972,NaN,0.064198,0.066206,-80.472279
36973,NaN,0.064982,0.067320,-80.470924
36974,NaN,0.064768,0.067686,-80.469658
36975,NaN,0.064876,0.068299,-80.470161
36976,NaN,0.065003,0.067260,-80.470360
36977,NaN,0.064435,0.066396,-80.471734
36978,NaN,0.064769,0.067864,-80.472848
36979,NaN,0.064487,0.069823,-80.472202
36980,NaN,0.064632,0.070388,-80.472493
36981,NaN,0.065517,0.070790,-80.472012
36982,NaN,0.065301,0.071156,-80.470747
36983,NaN,0.065594,0.071082,-80.471793
36984,NaN,0.065191,0.071114,-80.473727
36985,NaN,0.063427,0.070936,-80.473480
36986,NaN,0.063382,0.070599,-80.472948
36987,NaN,0.063615,0.069593,-80.472961
36988,NaN,0.067010,0.071283,-80.471259
36989,NaN,0.065779,0.070620,-80.473179
36990,NaN,0.065016,0.070453,-80.473558
36991,NaN,0.066295,0.071121,-80.474165
36992,NaN,0.066610,0.070983,-80.475190
36993,NaN,0.066631,0.070615,-80.475094
36994,NaN,0.066946,0.070477,-80.476119
36995,NaN,0.065271,0.069615,-80.476655
36996,NaN,0.065775,0.070379,-80.478503
36997,NaN,0.066578,0.070833,-80.477918
36998,NaN,0.066533,0.070496,-80.477387
36999,NaN,0.066060,0.071291,-80.478263
37000,NaN,0.067092,0.070982,-80.478377
37001,NaN,0.068336,0.072301,-80.478198
37002,NaN,0.066837,0.070698,-80.479395
37003,NaN,0.067125,0.071267,-80.479460
37004,NaN,0.066908,0.071633,-80.478197
37005,NaN,0.066366,0.072422,-80.479294
37006,NaN,0.067226,0.072817,-80.478677
37007,NaN,0.065866,0.072180,-80.480803
37008,NaN,0.065103,0.072012,-80.481182
37009,NaN,0.066471,0.072590,-80.482125
37010,NaN,0.066424,0.072253,-80.481594
37011,NaN,0.066943,0.073039,-80.483548
37012,NaN,0.066725,0.073405,-80.482285
37013,NaN,0.065409,0.071145,-80.484109
37014,NaN,0.065362,0.070807,-80.483579
37015,NaN,0.066409,0.071234,-80.482485
37016,NaN,0.065645,0.071067,-80.482864
37017,NaN,0.064185,0.069472,-80.484214
37018,NaN,0.065968,0.072202,-80.483606
37019,NaN,0.068418,0.071270,-80.484509
37020,NaN,0.068199,0.071636,-80.483247
37021,NaN,0.067604,0.070769,-80.484379
37022,NaN,0.066294,0.070067,-80.486401
37023,NaN,0.066570,0.070661,-80.486534
37024,NaN,0.067601,0.070351,-80.486650
37025,NaN,0.065904,0.069496,-80.487132
37026,NaN,0.066217,0.069356,-80.488159
37027,NaN,0.066093,0.069661,-80.487406
37028,NaN,0.067686,0.071490,-80.485975
37029,NaN,0.066475,0.070103,-80.489099
37030,NaN,0.066255,0.070468,-80.487838
37031,NaN,0.066235,0.070200,-80.487078
37032,NaN,0.065471,0.070032,-80.487459
37033,NaN,0.066434,0.070486,-80.486445
37034,NaN,0.066747,0.070345,-80.487472
37035,NaN,0.065150,0.069488,-80.487658
37036,NaN,0.066724,0.069711,-80.486133
37037,NaN,0.065220,0.069780,-80.487181
37038,NaN,0.065361,0.070343,-80.487477
37039,NaN,0.065571,0.069288,-80.487937
37040,NaN,0.064806,0.069119,-80.488318
37041,NaN,0.065568,0.070192,-80.487009
37042,NaN,0.064069,0.068588,-80.488206
37043,NaN,0.064198,0.070817,-80.488512
37044,NaN,0.063960,0.069578,-80.487157
37045,NaN,0.063484,0.069706,-80.488858
37046,NaN,0.062546,0.070241,-80.488509
37047,NaN,0.062571,0.069944,-80.487627
37048,NaN,0.062883,0.069802,-80.488655
37049,NaN,0.063042,0.070427,-80.488895
37050,NaN,0.063010,0.071693,-80.488461
37051,NaN,0.061343,0.070828,-80.489011
37052,NaN,0.060033,0.070124,-80.491033
37053,NaN,0.061227,0.069820,-80.491283
37054,NaN,0.061350,0.068778,-80.491485
37055,NaN,0.060720,0.068592,-80.491767
37056,NaN,0.060670,0.068253,-80.491238
37057,NaN,0.059412,0.065983,-80.493150
